order,Kecamatan,Latitude,Longitude
736,Andir,-6.902688353,107.5710284
737,Andir,-6.902938481,107.5713862
738,Andir,-6.903050241,107.5715338
739,Andir,-6.903100205,107.5716114
740,Andir,-6.903221357,107.5718062
741,Andir,-6.90329054,107.5718978
742,Andir,-6.903585464,107.5723625
743,Andir,-6.903980168,107.5729447
744,Andir,-6.904146357,107.5731893
745,Andir,-6.90424911,107.5733489
746,Andir,-6.904408485,107.5736209
747,Andir,-6.904511897,107.5737695
748,Andir,-6.904616664,107.573928
749,Andir,-6.90473316,107.5741023
750,Andir,-6.904858213,107.5742845
751,Andir,-6.904960753,107.5744291
752,Andir,-6.905073733,107.5745944
753,Andir,-6.905227843,107.5748369
754,Andir,-6.905442358,107.5751778
755,Andir,-6.905707066,107.5755806
756,Andir,-6.90589762,107.5758678
757,Andir,-6.906000985,107.5760249
758,Andir,-6.906075181,107.5761401
759,Andir,-6.906075242,107.5761402
760,Antapani,-6.92727101,107.6679923
761,Antapani,-6.927399244,107.6679674
762,Antapani,-6.927511946,107.6679472
763,Antapani,-6.927610738,107.6679422
764,Antapani,-6.92766196,107.6679483
765,Antapani,-6.927705439,107.6679619
766,Antapani,-6.927782326,107.6679819
767,Antapani,-6.927854878,107.6679937
768,Antapani,-6.927898904,107.6679989
769,Antapani,-6.927898975,107.6679989
770,Antapani,-6.927919677,107.668
771,Antapani,-6.928224802,107.6680087
772,Antapani,-6.928248557,107.66801
773,Antapani,-6.92841377,107.6680187
774,Antapani,-6.928445894,107.6680206
775,Antapani,-6.928468466,107.6680253
776,Antapani,-6.928504125,107.6680377
777,Antapani,-6.928563434,107.668064
778,Antapani,-6.928595002,107.6680781
779,Antapani,-6.928715624,107.6681232
780,Antapani,-6.928789737,107.6681498
781,Antapani,-6.92885278,107.6681781
782,Antapani,-6.928928634,107.6682105
783,Antapani,-6.929029657,107.6682506
784,Antapani,-6.929249764,107.6683054
785,Antapani,-6.929278095,107.6682206
786,Antapani,-6.929282751,107.6682087
787,Antapani,-6.92928558,107.6681924
788,Antapani,-6.929280594,107.6679787
789,Antapani,-6.929320733,107.6679775
790,Antapani,-6.929356524,107.6679765
791,Antapani,-6.929647965,107.6679679
792,Antapani,-6.92972797,107.6679661
793,Antapani,-6.929801461,107.6679645
794,Antapani,-6.929858517,107.6679592
795,Antapani,-6.929929158,107.667941
796,Antapani,-6.929977431,107.6679248
797,Antapani,-6.930063773,107.6678957
798,Antapani,-6.93014826,107.6678635
799,Antapani,-6.93014074,107.6678457
800,Antapani,-6.930132737,107.6678256
801,Antapani,-6.930128963,107.6678099
802,Antapani,-6.930126659,107.6677836
803,Antapani,-6.930115035,107.6675495
804,Antapani,-6.930106377,107.6673175
805,Antapani,-6.930095946,107.6670755
806,Antapani,-6.93009062,107.6669417
807,Antapani,-6.930089408,107.6669112
808,Antapani,-6.93007966,107.6666663
809,Antapani,-6.930072422,107.6665346
810,Antapani,-6.930062011,107.6664287
811,Antapani,-6.930057643,107.6664074
812,Antapani,-6.930052308,107.6663814
813,Antapani,-6.930050184,107.666371
814,Antapani,-6.930051261,107.6663705
815,Antapani,-6.930313071,107.6662414
816,Antapani,-6.930425227,107.6661946
817,Antapani,-6.93052034,107.6661515
818,Antapani,-6.930525256,107.6661588
819,Antapani,-6.930533436,107.666171
820,Antapani,-6.930543088,107.6661853
821,Antapani,-6.930551821,107.6661983
822,Antapani,-6.930566109,107.6662194
823,Antapani,-6.930586676,107.6662499
824,Antapani,-6.93060453,107.6662765
825,Antapani,-6.930636538,107.6663241
826,Antapani,-6.930640733,107.6663296
827,Antapani,-6.93066748,107.6663642
828,Antapani,-6.93069578,107.6663949
829,Antapani,-6.930697604,107.6663969
830,Antapani,-6.930717334,107.6664188
831,Antapani,-6.930730247,107.6664331
832,Antapani,-6.93073991,107.6664438
833,Antapani,-6.930745892,107.6664505
834,Antapani,-6.930763795,107.6664696
835,Antapani,-6.930769931,107.6664761
836,Antapani,-6.930774313,107.6664808
837,Antapani,-6.930801281,107.666502
838,Antapani,-6.930806431,107.666506
839,Antapani,-6.930841149,107.666532
840,Antapani,-6.930851839,107.66654
841,Antapani,-6.930897246,107.6665739
842,Antapani,-6.930908208,107.6665816
843,Antapani,-6.930939343,107.6666035
844,Antapani,-6.930968783,107.6666242
845,Antapani,-6.93098144,107.666633
846,Antapani,-6.931014456,107.6666538
847,Antapani,-6.931034405,107.6666663
848,Antapani,-6.931034437,107.6666663
849,Antapani,-6.931034636,107.6666665
850,Antapani,-6.931098584,107.6667065
851,Antapani,-6.931101373,107.6667083
852,Antapani,-6.931112919,107.6667155
853,Antapani,-6.931125151,107.6667231
854,Antapani,-6.93115521,107.6667418
855,Antapani,-6.931204743,107.6667728
856,Antapani,-6.9312385,107.66679
857,Antapani,-6.931245691,107.6667937
858,Antapani,-6.931252669,107.6667969
859,Antapani,-6.931286306,107.6668125
860,Antapani,-6.931287748,107.6668131
861,Antapani,-6.931318106,107.6668241
862,Antapani,-6.931347249,107.6668347
863,Antapani,-6.931358866,107.6668382
864,Antapani,-6.931371141,107.666842
865,Antapani,-6.931388931,107.6668474
866,Antapani,-6.93139391,107.6668489
867,Antapani,-6.931440571,107.6668631
868,Antapani,-6.931453868,107.6668666
869,Antapani,-6.931485215,107.6668747
870,Antapani,-6.931515027,107.6668825
871,Antapani,-6.93151901,107.6668835
872,Antapani,-6.931527976,107.6668859
873,Antapani,-6.93153349,107.6668874
874,Antapani,-6.931563803,107.6668957
875,Antapani,-6.93159169,107.6669032
876,Antapani,-6.931608603,107.6669078
877,Antapani,-6.931628491,107.6669112
878,Antapani,-6.931632148,107.6669118
879,Antapani,-6.931659052,107.6669163
880,Antapani,-6.93166992,107.6669181
881,Antapani,-6.93173372,107.666924
882,Antapani,-6.931744373,107.6669248
883,Antapani,-6.931745444,107.6669249
884,Antapani,-6.931786512,107.6669279
885,Antapani,-6.931796877,107.6669286
886,Antapani,-6.931858464,107.666932
887,Antapani,-6.931875555,107.6669322
888,Antapani,-6.931879416,107.6669322
889,Antapani,-6.931911818,107.6669325
890,Antapani,-6.931920667,107.6669326
891,Antapani,-6.931922928,107.6669326
892,Antapani,-6.931945304,107.6669323
893,Antapani,-6.931966881,107.6669321
894,Antapani,-6.931976611,107.666932
895,Antapani,-6.931986774,107.666931
896,Antapani,-6.931991278,107.6669305
897,Antapani,-6.931992457,107.6669304
898,Antapani,-6.932020983,107.6669275
899,Antapani,-6.932042836,107.6669253
900,Antapani,-6.932055294,107.666923
901,Antapani,-6.932070066,107.6669201
902,Antapani,-6.932073672,107.6669194
903,Antapani,-6.932106834,107.6669131
904,Antapani,-6.932123809,107.6669088
905,Antapani,-6.932137783,107.6669053
906,Antapani,-6.932150602,107.666902
907,Antapani,-6.932192988,107.6668913
908,Antapani,-6.932220705,107.6668843
909,Antapani,-6.93222733,107.6668826
910,Antapani,-6.932261005,107.6668741
911,Antapani,-6.932278059,107.6668687
912,Antapani,-6.93232248,107.6668546
913,Antapani,-6.932336539,107.6668498
914,Antapani,-6.932367421,107.6668391
915,Antapani,-6.932389241,107.6668315
916,Antapani,-6.932441593,107.6668134
917,Antapani,-6.932440063,107.6668101
918,Antapani,-6.932411175,107.6667349
919,Antapani,-6.931995134,107.6656207
920,Antapani,-6.931704676,107.6648157
921,Antapani,-6.931473243,107.6642202
922,Antapani,-6.9313944,107.6640013
923,Antapani,-6.931401388,107.6639968
924,Antapani,-6.931201856,107.6634504
925,Antapani,-6.931106414,107.6631782
926,Antapani,-6.930829992,107.6624165
927,Antapani,-6.930514288,107.6615541
928,Antapani,-6.930339003,107.6610809
929,Antapani,-6.930286075,107.6609361
930,Antapani,-6.930192352,107.6606752
931,Antapani,-6.930124126,107.6604851
932,Antapani,-6.93008226,107.6603608
933,Antapani,-6.930035117,107.6602243
934,Antapani,-6.929855296,107.6597314
935,Antapani,-6.929812462,107.6596153
936,Antapani,-6.929716531,107.6593588
937,Antapani,-6.929670671,107.6592261
938,Antapani,-6.929519085,107.6592552
939,Antapani,-6.929461023,107.6592643
940,Antapani,-6.929335928,107.659271
941,Antapani,-6.929276433,107.6592724
942,Antapani,-6.929253875,107.6592728
943,Antapani,-6.929242018,107.6592756
944,Antapani,-6.929206435,107.6592864
945,Antapani,-6.929123458,107.6593197
946,Antapani,-6.929111621,107.6593264
947,Antapani,-6.929090981,107.6593413
948,Antapani,-6.928997479,107.6594145
949,Antapani,-6.928937416,107.6594617
950,Antapani,-6.928929774,107.6594666
951,Antapani,-6.928918065,107.6594716
952,Antapani,-6.92890892,107.6594726
953,Antapani,-6.928897153,107.6594709
954,Antapani,-6.928877501,107.6594648
955,Antapani,-6.928825681,107.6594447
956,Antapani,-6.928749313,107.6594128
957,Antapani,-6.928711911,107.6593973
958,Antapani,-6.928702061,107.6593854
959,Antapani,-6.928696527,107.6593806
960,Antapani,-6.928578884,107.6593358
961,Antapani,-6.928513326,107.65931
962,Antapani,-6.928476074,107.6592999
963,Antapani,-6.928388221,107.659281
964,Antapani,-6.928290687,107.6592638
965,Antapani,-6.92822552,107.6592592
966,Antapani,-6.928147963,107.6592578
967,Antapani,-6.928105888,107.6592617
968,Antapani,-6.928070823,107.6592712
969,Antapani,-6.927998205,107.6592971
970,Antapani,-6.927953372,107.6593193
971,Antapani,-6.927887966,107.6593452
972,Antapani,-6.92783534,107.6593545
973,Antapani,-6.927813404,107.6593514
974,Antapani,-6.927796024,107.6593368
975,Antapani,-6.927780184,107.6593143
976,Antapani,-6.927753063,107.6592572
977,Antapani,-6.92773336,107.6592116
978,Antapani,-6.92771076,107.659149
979,Antapani,-6.927699484,107.6591135
980,Antapani,-6.927687613,107.659095
981,Antapani,-6.927616163,107.6590342
982,Antapani,-6.927553253,107.6589918
983,Antapani,-6.927524258,107.6589719
984,Antapani,-6.927472586,107.6589489
985,Antapani,-6.927315748,107.6588923
986,Antapani,-6.927256316,107.6588778
987,Antapani,-6.92716909,107.6588612
988,Antapani,-6.927079272,107.6588432
989,Antapani,-6.927019149,107.6588355
990,Antapani,-6.926984662,107.6588299
991,Antapani,-6.92694501,107.6588115
992,Antapani,-6.92687258,107.6587739
993,Antapani,-6.926793794,107.6587199
994,Antapani,-6.926767172,107.6587012
995,Antapani,-6.926739398,107.6586934
996,Antapani,-6.926710512,107.6586894
997,Antapani,-6.926674086,107.658701
998,Antapani,-6.926575553,107.6587369
999,Antapani,-6.926542443,107.6587563
1000,Antapani,-6.926458175,107.6587741
1001,Antapani,-6.926398933,107.6587823
1002,Antapani,-6.92636162,107.6587794
1003,Antapani,-6.926339261,107.6587724
1004,Antapani,-6.926310604,107.6587471
1005,Antapani,-6.926283576,107.6587171
1006,Antapani,-6.926258525,107.6586643
1007,Antapani,-6.926239416,107.6586347
1008,Antapani,-6.926245404,107.6585921
1009,Antapani,-6.926248004,107.6584899
1010,Antapani,-6.926247065,107.6584763
1011,Antapani,-6.926242391,107.6584658
1012,Antapani,-6.926157971,107.6584127
1013,Antapani,-6.926089001,107.6583698
1014,Antapani,-6.926023835,107.6583295
1015,Antapani,-6.926011397,107.6583256
1016,Antapani,-6.926001014,107.6583255
1017,Antapani,-6.925988236,107.6583293
1018,Antapani,-6.925876701,107.658395
1019,Antapani,-6.925846381,107.6584147
1020,Antapani,-6.925791409,107.6584288
1021,Antapani,-6.925742878,107.6584368
1022,Antapani,-6.925632047,107.658447
1023,Antapani,-6.925621162,107.6583443
1024,Antapani,-6.925619917,107.6582749
1025,Antapani,-6.925669398,107.6582703
1026,Antapani,-6.925691503,107.6582568
1027,Antapani,-6.925731367,107.6582199
1028,Antapani,-6.925764944,107.6581816
1029,Antapani,-6.925760184,107.6581324
1030,Antapani,-6.925747113,107.6581059
1031,Antapani,-6.925705747,107.6580786
1032,Antapani,-6.925621436,107.6580599
1033,Antapani,-6.925547357,107.6580352
1034,Antapani,-6.925498364,107.6579897
1035,Antapani,-6.925479887,107.6579115
1036,Antapani,-6.925471615,107.6578044
1037,Antapani,-6.925446323,107.6577096
1038,Antapani,-6.925440274,107.6576602
1039,Antapani,-6.925456884,107.6576448
1040,Antapani,-6.925454795,107.6576191
1041,Antapani,-6.92545425,107.6575819
1042,Antapani,-6.925443184,107.6575215
1043,Antapani,-6.925417882,107.6574505
1044,Antapani,-6.925387842,107.6572505
1045,Antapani,-6.925386761,107.6571426
1046,Antapani,-6.92534076,107.6570859
1047,Antapani,-6.925308483,107.6569845
1048,Antapani,-6.925282143,107.6568498
1049,Antapani,-6.925281659,107.6568027
1050,Antapani,-6.925306728,107.6567295
1051,Antapani,-6.925323009,107.6566447
1052,Antapani,-6.925330563,107.6565864
1053,Antapani,-6.925319395,107.6565306
1054,Antapani,-6.925316044,107.6565216
1055,Antapani,-6.925301585,107.6564195
1056,Antapani,-6.925276344,107.6563068
1057,Antapani,-6.925254695,107.656213
1058,Antapani,-6.925231595,107.6561171
1059,Antapani,-6.925242569,107.6561002
1060,Antapani,-6.92524267,107.6560822
1061,Antapani,-6.925218961,107.6560283
1062,Antapani,-6.925203265,107.6560174
1063,Antapani,-6.925171061,107.6560142
1064,Antapani,-6.925144426,107.6560131
1065,Antapani,-6.925112197,107.655984
1066,Antapani,-6.924979696,107.6559128
1067,Antapani,-6.924935424,107.6558862
1068,Antapani,-6.924920933,107.6558316
1069,Antapani,-6.924929979,107.6558298
1070,Antapani,-6.924927824,107.6558079
1071,Antapani,-6.924945731,107.6557824
1072,Antapani,-6.924971973,107.6557324
1073,Antapani,-6.924985291,107.6557129
1074,Antapani,-6.925001072,107.6556796
1075,Antapani,-6.924998143,107.6556399
1076,Antapani,-6.924995819,107.6556045
1077,Antapani,-6.924985298,107.6555698
1078,Antapani,-6.924977295,107.6555356
1079,Antapani,-6.924978887,107.6554763
1080,Antapani,-6.924990403,107.6554263
1081,Antapani,-6.925004685,107.6553551
1082,Antapani,-6.925008251,107.655278
1083,Antapani,-6.924998744,107.655216
1084,Antapani,-6.924984297,107.655122
1085,Antapani,-6.924977389,107.6551225
1086,Antapani,-6.92494216,107.6551228
1087,Antapani,-6.924935858,107.6551226
1088,Antapani,-6.924935964,107.6551037
1089,Antapani,-6.924896986,107.6551053
1090,Antapani,-6.924736448,107.6551035
1091,Antapani,-6.924595986,107.6551091
1092,Antapani,-6.924562922,107.6549086
1093,Antapani,-6.924502255,107.6548732
1094,Antapani,-6.924459473,107.6549197
1095,Antapani,-6.924433342,107.6549705
1096,Antapani,-6.924433221,107.6549922
1097,Antapani,-6.924414745,107.6549929
1098,Antapani,-6.924322192,107.6549932
1099,Antapani,-6.924217284,107.6549954
1100,Antapani,-6.924217025,107.6549074
1101,Antapani,-6.924174572,107.6549083
1102,Antapani,-6.924129767,107.654897
1103,Antapani,-6.92403254,107.6548877
1104,Antapani,-6.924029298,107.6549466
1105,Antapani,-6.923881662,107.6549577
1106,Antapani,-6.923824299,107.6549558
1107,Antapani,-6.923712985,107.6549709
1108,Antapani,-6.923639882,107.6549741
1109,Antapani,-6.923512723,107.6549578
1110,Antapani,-6.92342849,107.6549503
1111,Antapani,-6.92342815,107.6549375
1112,Antapani,-6.923425955,107.6549145
1113,Antapani,-6.923411481,107.6549114
1114,Antapani,-6.923381508,107.6549098
1115,Antapani,-6.923322536,107.6549109
1116,Antapani,-6.923182274,107.6549154
1117,Antapani,-6.923176756,107.6548417
1118,Antapani,-6.923173361,107.6548303
1119,Antapani,-6.92317072,107.6548072
1120,Antapani,-6.92285608,107.654764
1121,Antapani,-6.922568282,107.6547308
1122,Antapani,-6.92248791,107.6547224
1123,Antapani,-6.922360258,107.6547085
1124,Antapani,-6.922358308,107.6547081
1125,Antapani,-6.921759322,107.6546294
1126,Antapani,-6.921061374,107.6545395
1127,Antapani,-6.92039532,107.6545629
1128,Antapani,-6.920349986,107.6545644
1129,Antapani,-6.920228853,107.6545652
1130,Antapani,-6.920185482,107.654223
1131,Antapani,-6.920078147,107.6540547
1132,Antapani,-6.920020092,107.6539101
1133,Antapani,-6.919692947,107.6539194
1134,Antapani,-6.919616909,107.6539123
1135,Antapani,-6.919452383,107.6538035
1136,Antapani,-6.919332719,107.6534744
1137,Antapani,-6.919251179,107.6531884
1138,Antapani,-6.918830983,107.6529989
1139,Antapani,-6.918575002,107.6528595
1140,Antapani,-6.918375634,107.652732
1141,Antapani,-6.918286576,107.6526727
1142,Antapani,-6.918231798,107.6526329
1143,Antapani,-6.918085387,107.6525143
1144,Antapani,-6.917984323,107.6524532
1145,Antapani,-6.917834194,107.6523377
1146,Antapani,-6.917773122,107.6523279
1147,Antapani,-6.91773548,107.6523324
1148,Antapani,-6.917568169,107.6524021
1149,Antapani,-6.917511615,107.6524253
1150,Antapani,-6.91729073,107.6524053
1151,Antapani,-6.917227268,107.6524026
1152,Antapani,-6.917123826,107.652402
1153,Antapani,-6.917107304,107.6524137
1154,Antapani,-6.917053206,107.6524181
1155,Antapani,-6.917034543,107.6523921
1156,Antapani,-6.917018125,107.6523849
1157,Antapani,-6.916985186,107.6523894
1158,Antapani,-6.916941586,107.6524084
1159,Antapani,-6.916426036,107.6523891
1160,Antapani,-6.916020075,107.6523923
1161,Antapani,-6.915816288,107.6523838
1162,Antapani,-6.915504007,107.6524609
1163,Antapani,-6.915388513,107.6525031
1164,Antapani,-6.915347653,107.6525141
1165,Antapani,-6.915264045,107.6525085
1166,Antapani,-6.915178363,107.6525091
1167,Antapani,-6.915020174,107.6525256
1168,Antapani,-6.915001013,107.6525189
1169,Antapani,-6.914965411,107.6525066
1170,Antapani,-6.914965386,107.6525066
1171,Antapani,-6.914862032,107.6524517
1172,Antapani,-6.914812308,107.6524252
1173,Antapani,-6.914792609,107.6524161
1174,Antapani,-6.914775788,107.6524084
1175,Antapani,-6.914711567,107.6523805
1176,Antapani,-6.914705075,107.6523777
1177,Antapani,-6.914700982,107.6523764
1178,Antapani,-6.914662801,107.652364
1179,Antapani,-6.914644679,107.6523611
1180,Antapani,-6.914605605,107.652355
1181,Antapani,-6.91457516,107.6523516
1182,Antapani,-6.914546572,107.6523484
1183,Antapani,-6.914529586,107.6523467
1184,Antapani,-6.914516723,107.6523454
1185,Antapani,-6.914485377,107.6523421
1186,Antapani,-6.914475947,107.6523411
1187,Antapani,-6.914468851,107.6523404
1188,Antapani,-6.914451783,107.6523386
1189,Antapani,-6.914431284,107.6523365
1190,Antapani,-6.91434563,107.6523275
1191,Antapani,-6.914324148,107.6523241
1192,Antapani,-6.914285811,107.6523161
1193,Antapani,-6.914260032,107.6523072
1194,Antapani,-6.914256678,107.6523054
1195,Antapani,-6.914221192,107.6522872
1196,Antapani,-6.914141527,107.6522363
1197,Antapani,-6.914066191,107.6521861
1198,Antapani,-6.914065584,107.6521858
1199,Antapani,-6.914038376,107.6521685
1200,Antapani,-6.914024187,107.6521603
1201,Antapani,-6.913932304,107.6521071
1202,Antapani,-6.913916391,107.6520979
1203,Antapani,-6.913911398,107.6520955
1204,Antapani,-6.9138438,107.6520753
1205,Antapani,-6.913834627,107.6520732
1206,Antapani,-6.913772303,107.6520676
1207,Antapani,-6.913752286,107.6520641
1208,Antapani,-6.913670151,107.6520429
1209,Antapani,-6.913609108,107.6520246
1210,Antapani,-6.913594707,107.6520202
1211,Antapani,-6.913569027,107.6520108
1212,Antapani,-6.913524782,107.6519944
1213,Antapani,-6.913484693,107.6519796
1214,Antapani,-6.913473512,107.6519731
1215,Antapani,-6.913463887,107.651965
1216,Antapani,-6.913462659,107.651964
